,ccg,month,111_111_offered,111_111_answered,amb_sys_made,amb_sys_answered,gp_appt_attended,gp_appt_available,ae_attendances_attendances,population,People,Places,Lives,year
1598,27D,Mar,317.91688391064827,277.7243172901326,1037.785022902557,832.1480155365576,3911.141646312416,4316.826884684332,265.01372707220963,72.6302,98.6,101.75,104.75,2019
1599,27D,Apr,326.6396914766098,286.83787242033713,1045.138380110122,830.1169304003081,3618.302028632717,4018.094401502405,261.1723497938874,72.6302,98.6,101.75,104.75,2019
1600,27D,May,331.2256293077003,287.3821973854517,1054.7383661826811,831.3770321991242,3667.344988723699,4062.18074575039,268.3319060115489,72.6302,98.6,101.75,104.75,2019
1601,27D,Jun,317.4853119740217,265.251499518078,1058.1207446952926,858.6184434551078,3416.457616804029,3816.139842654984,259.74043855035507,72.6302,98.6,101.75,104.75,2019
1602,27D,Jul,322.04986561005416,257.6387260774038,1110.6968342222094,926.2743038507508,4051.028360103648,4489.468568171366,282.10028335320567,72.6302,98.6,101.75,104.75,2019
1603,27D,Aug,324.5284882190582,265.5528222666236,1070.837824691239,885.561409548214,3569.823572012744,3939.697260919012,271.25080200798016,72.6302,98.6,101.75,104.75,2019
1604,27D,Sep,310.4207515339272,244.72461628005985,1047.277237110744,865.8640287983002,4049.6102172374576,4487.444616702143,270.96166608380537,72.6302,98.6,101.75,104.75,2019
1605,27D,Oct,333.8597733353085,254.7149234076454,1116.4833543246673,933.7934639265808,4646.593290394354,5248.464137507538,268.2768325021823,72.6302,98.6,101.75,104.75,2019
1606,27D,Nov,391.94702318396673,275.3623357450818,1165.6687751955592,986.0545280037934,4119.443427114341,4587.017521637005,261.1310446618624,72.6302,98.6,101.75,104.75,2019
1607,27D,Dec,437.9599788957436,313.30372983130206,1216.329841594012,1020.093856858653,3620.752799799532,3995.142516473864,261.1310446618624,72.6302,98.6,101.75,104.75,2019
1608,36J,Jan,344.7892761036454,301.60645835026924,582.7050207116689,412.4158074550468,5135.93532861065,5963.851133783005,294.512422465512,59.006,97.55,97.9,97.5,2019
1609,36J,Feb,301.57310771629454,263.4283201077226,526.8666034651583,374.38959863964817,4797.359590550113,5439.209571907942,273.02308239840016,59.006,97.55,97.9,97.5,2019
1610,36J,Mar,320.64133269133373,290.59241148012205,563.2223767960066,400.2597108848346,5088.923160356574,5744.873402704809,304.68087991051755,59.006,97.55,97.9,97.5,2019
1611,36J,Apr,296.83940210650945,274.77170448837006,598.9203620604,398.71910199234776,4818.5947191811,5436.481035826865,301.24055180829066,59.006,97.55,97.9,97.5,2019
1612,36J,May,295.4053248455971,272.45591984175127,612.8897033664324,403.9208207810252,4852.913263057994,5465.08829610548,296.1563230857879,59.006,97.55,97.9,97.5,2019
1613,36J,Jun,274.48822409958507,250.6612805392798,600.1017840481778,394.7680460405486,4563.36643731146,5129.563095278446,290.1738806223096,59.006,97.55,97.9,97.5,2019
1614,36J,Jul,283.7492782714367,252.7623704796864,646.5710489007728,438.1128175774819,5306.290885672644,5941.209368538793,315.37470765684844,59.006,97.55,97.9,97.5,2019
1615,36J,Aug,281.0082730416404,253.09379240481,615.1486860683373,410.6458382499145,4486.797952750568,5039.2671931667965,295.3428464901874,59.006,97.55,97.9,97.5,2019
1616,36J,Sep,263.9369172758369,240.86870063845623,606.3507706795008,408.5296647992794,5042.639731552724,5660.034572755313,295.3089516320374,59.006,97.55,97.9,97.5,2019
1617,36J,Oct,286.45484845263485,254.68003193323207,653.5513920007202,437.892112370974,5893.010880249466,6618.293054943565,302.98613700301667,59.006,97.55,97.9,97.5,2019
1618,36J,Nov,326.9842063903984,276.37461933377944,668.4727949818848,410.7929750542531,5198.098498457784,5892.417720231841,295.76653221706266,59.006,97.55,97.9,97.5,2019
1619,36J,Dec,365.41455880237874,334.3463588403152,713.19805594776,417.0722545570576,4774.548351015151,5414.093482018778,307.91783886384434,59.006,97.55,97.9,97.5,2019
1620,36L,Jan,214.1314511808377,199.70250277031812,1149.324165141079,927.4941617380948,3559.6375458807947,3914.850569204711,450.3572296152835,150.2535,104.56666666666666,100.85,104.1,2019
1621,36L,Feb,203.40291573906765,182.96412396383445,1058.796992229946,853.9095051303744,3354.1048960589937,3700.472867520557,415.3763473063855,150.2535,104.56666666666666,100.85,104.1,2019
1622,36L,Mar,207.15657205988543,192.8873537055709,1108.655442574505,892.8071165251913,3534.3602644863518,3898.0123591130982,457.04259800936416,150.2535,104.56666666666666,100.85,104.1,2019
1623,36L,Apr,200.7340927166422,190.0188681128892,1046.8002203306853,832.2685316430174,3296.09626398054,3647.2694479662714,437.3492131630877,150.2535,104.56666666666666,100.85,104.1,2019
1624,36L,May,198.0519588561997,188.11541827644612,1102.9945702632665,877.2547554056484,3467.739520210844,3840.4363292702,452.7614997321194,150.2535,104.56666666666666,100.85,104.1,2019
1625,36L,Jun,187.303457157404,174.47180930893455,1134.1327096942716,908.432995466958,3276.442811648314,3645.845188298442,438.1295610418393,150.2535,104.56666666666666,100.85,104.1,2019
1626,36L,Jul,200.4013217662151,187.46984263261757,1197.5451730815607,968.0826830440612,3716.173000961708,4106.027480225086,457.96936510630366,150.2535,104.56666666666666,100.85,104.1,2019
1627,36L,Aug,192.74758990639157,178.87104127358097,1117.404063419147,892.1721898787122,3166.5152558842224,3497.0566409434723,420.38954167457,150.2535,104.56666666666666,100.85,104.1,2019
1628,36L,Sep,183.81601759692785,173.5001181336874,1080.0169090991114,872.6498663590799,3496.0050847401226,3891.510014741753,429.6156162751616,150.2535,104.56666666666666,100.85,104.1,2019
1629,36L,Oct,197.91885047602884,191.34329649558916,1137.120206651915,908.4664126588776,4048.364929935077,4506.477386550064,442.2276352963492,150.2535,104.56666666666666,100.85,104.1,2019
1630,36L,Nov,216.1014552073662,205.8521099342112,1179.145667210439,949.683177172939,3690.59622571188,4094.313942770052,447.84647279431096,150.2535,104.56666666666666,100.85,104.1,2019
1631,36L,Dec,256.7727207685678,233.73831558000316,1274.2309450994524,1033.0991716435076,3191.8258143737085,3531.5982655978064,457.6499049938936,150.2535,104.56666666666666,100.85,104.1,2019
1632,42D,Jan,344.7892761036455,301.60645835026924,582.705020711669,412.4158074550468,4569.8190189216,5156.60384421029,116.66916209691004,42.7448,104.78333333333336,100.56666666666666,106.66666666666669,2019
1633,42D,Feb,301.57310771629454,263.4283201077226,526.8666034651583,374.3895986396481,4221.145028167169,4673.012857704329,105.3695420261646,42.7448,104.78333333333336,100.56666666666666,106.66666666666669,2019
1634,42D,Mar,320.6413326913337,290.592411480122,563.2223767960066,400.2597108848346,4433.147423780203,4875.306470026764,117.6049484381726,42.7448,104.78333333333336,100.56666666666666,106.66666666666669,2019
1635,42D,Apr,296.83940210650945,274.77170448837006,598.9203620604,398.7191019923477,4183.783758492261,4651.279219928506,120.5994647302128,42.7448,104.78333333333336,100.56666666666666,106.66666666666669,2019
1636,42D,May,295.405324845597,272.4559198417513,612.8897033664324,403.9208207810252,4304.968089685764,4769.79656004941,125.46555370477812,42.7448,104.78333333333336,100.56666666666666,106.66666666666669,2019
1637,42D,Jun,274.4882240995849,250.66128053927977,600.1017840481778,394.7680460405486,4085.64316595235,4505.483707959799,121.5820403885385,42.7448,104.78333333333336,100.56666666666666,106.66666666666669,2019
1638,42D,Jul,283.74927827143665,252.7623704796864,646.5710489007726,438.112817577482,4675.25874492336,5135.548651531883,134.26194531264622,42.7448,104.78333333333336,100.56666666666666,106.66666666666669,2019
1639,42D,Aug,281.0082730416404,253.09379240481005,615.1486860683373,410.6458382499145,4044.35159364414,4447.137429582078,123.68755965637926,42.7448,104.78333333333336,100.56666666666666,106.66666666666669,2019
1640,42D,Sep,263.9369172758369,240.86870063845623,606.3507706795008,408.5296647992794,4488.054687353783,4960.041923228089,120.76322733993376,42.7448,104.78333333333336,100.56666666666666,106.66666666666669,2019
1641,42D,Oct,286.45484845263485,254.68003193323207,653.5513920007202,437.892112370974,5214.107914880875,5798.412906365219,121.9095656079804,42.7448,104.78333333333336,100.56666666666666,106.66666666666669,2019
1642,42D,Nov,326.9842063903984,276.37461933377944,668.4727949818848,410.7929750542531,4595.015066160095,5123.149482510154,116.99668731635194,42.7448,104.78333333333336,100.56666666666666,106.66666666666669,2019
1643,42D,Dec,365.4145588023788,334.34635884031513,713.19805594776,417.0722545570576,4105.271284460332,4582.07781999214,121.06735790084409,42.7448,104.78333333333336,100.56666666666666,106.66666666666669,2019
1644,52R,Jan,348.81462537684286,294.9013439571679,1525.1577835354467,1154.145052793525,4402.050522533073,5046.560600537507,345.05456866026213,104.5197,100.51,100.75,103.57,2019
1645,52R,Feb,308.89870522016423,257.0041819867451,1367.8059910128395,1036.1608136306422,4098.280037160459,4594.1578477550165,324.4077432292668,104.5197,100.51,100.75,103.57,2019
1646,52R,Mar,291.40917932217565,252.2108272411804,1463.0682168622504,1109.4781634297462,4343.305616070464,4859.466684271003,361.16636385293873,104.5197,100.51,100.75,103.57,2019
1647,52R,Apr,296.8531291230266,253.92342304847796,1425.373358945146,1082.833457264112,4005.311917274925,4479.031225692382,346.73846174453234,104.5197,100.51,100.75,103.57,2019
1648,52R,May,318.9924961514432,269.75775858522366,1434.8100257121416,1091.4855854606749,4123.327946788979,4613.226023419508,312.72573495714204,104.5197,100.51,100.75,103.57,2019
1649,52R,Jun,302.6223764515206,247.28352645482144,1455.962961884748,1106.3918182988937,3832.0048756358847,4285.010385601949,304.89945914502243,104.5197,100.51,100.75,103.57,2019
1650,52R,Jul,320.8773082969048,263.48142981658003,1563.1486937432803,1205.8357827548557,4384.522726337715,4871.196530414841,325.6323927450997,104.5197,100.51,100.75,103.57,2019
1651,52R,Aug,289.82096198132984,242.7676313651876,1478.0188575440789,1138.3062552395088,3839.5919620894433,4310.957647218658,305.20562152398065,104.5197,100.51,100.75,103.57,2019
1652,52R,Sep,267.8346761423923,220.22642621438828,1467.0279162507543,1126.2051178559498,4373.768772776807,4901.181308404061,305.08124305752887,104.5197,100.51,100.75,103.57,2019
1653,52R,Oct,275.555708636745,236.07032932547645,1580.9118311870366,1208.9221278857085,4957.199456179074,5594.744340062209,314.9071419072194,104.5197,100.51,100.75,103.57,2019
1654,52R,Nov,305.55005420030864,249.84763637859655,1607.0310445366265,1223.1400391479815,4464.689431753057,5045.106329237455,305.7509732615,104.5197,100.51,100.75,103.57,2019
1655,52R,Dec,364.24712279120587,302.2492410521653,1745.5687139833888,1316.922003543746,4024.360957790732,4560.566094238694,315.77779117238185,104.5197,100.51,100.75,103.57,2019
1656,70F,Jan,,,542.2780780519057,379.0990188815547,4394.881495339198,4909.274112009466,149.22818872265438,86.5409,104.0625,101.0375,108.1125,2019
1657,70F,Feb,,,506.7243833922826,358.93328134006083,4039.5697294574015,4438.109610600306,137.50195798190853,86.5409,104.0625,101.0375,108.1125,2019
1658,70F,Mar,62.36298533283672,41.99111564985099,529.9057157708086,370.2645052919479,4147.229806946773,4573.363577221869,158.24484328072018,86.5409,104.0625,101.0375,108.1125,2019
1659,70F,Apr,445.2142427056173,364.64772403373513,517.7085612344329,361.88485796267537,3957.308047408798,4342.501637953847,157.21654022683038,86.5409,104.0625,101.0375,108.1125,2019
1660,70F,May,433.1485001465958,358.1893458910318,531.4488916762397,372.6264404659808,4008.9599253069937,4422.475384471389,164.02246803311158,86.5409,104.0625,101.0375,108.1125,2019
1661,70F,Jun,413.785023440765,354.4005861502762,523.9419136908681,370.13309948340674,3783.182287219107,4169.334961850409,161.94213808639748,86.5409,104.0625,101.0375,108.1125,2019
1662,70F,Jul,428.6777636525044,353.90513295340816,550.5734908885235,388.536651438568,4293.877230303822,4701.5688535709705,173.1675802876576,86.5409,104.0625,101.0375,108.1125,2019
1663,70F,Aug,436.18533680034,378.1823395999419,527.216950765276,368.78871698064046,3735.459187505561,4098.55917837693,167.9723259287887,86.5409,104.0625,101.0375,108.1125,2019
1664,70F,Sep,398.9097698124448,341.97928306173753,516.2967911375431,362.63959901686,4319.899608162153,4827.255089789915,162.89820415234917,86.5409,104.0625,101.0375,108.1125,2019
1665,70F,Oct,422.5166574279218,370.49407175677794,556.4564278555158,388.03798324205314,4875.417288241745,5408.7951477278375,162.8881273857807,86.5409,104.0625,101.0375,108.1125,2019
1666,70F,Nov,454.7502595300423,403.28141566716266,556.7192394725978,383.6982221804918,4218.59490714795,4700.286223045982,158.16739990229482,86.5409,104.0625,101.0375,108.1125,2019
1667,70F,Dec,537.263617822559,472.5166282836161,598.7792063448566,409.6458152977926,3731.911731909421,4154.62515411788,159.05883023710746,86.5409,104.0625,101.0375,108.1125,2019
1668,71E,Jan,307.1407096991872,256.04467883151307,1016.7718556902978,769.4300351956832,4569.497560072627,5167.36838374012,278.4366084943869,76.1703,102.61818181818184,98.93636363636364,102.9,2019
1669,71E,Feb,287.9731338855171,234.78967524087477,911.8706606752264,690.7738757537614,4174.094102294464,4640.049993238835,259.8949984442756,76.1703,102.61818181818184,98.93636363636364,102.9,2019
1670,71E,Mar,285.2817961856524,243.97960885016863,975.3788112415002,739.6521089531641,4381.891629677184,4853.322095357377,291.5661353572193,76.1703,102.61818181818184,98.93636363636364,102.9,2019
1671,71E,Apr,286.1614041168277,243.28379959117925,950.2489059634306,721.8889715094078,4131.557838160018,4560.307626463333,289.17622747973945,76.1703,102.61818181818184,98.93636363636364,102.9,2019
1672,71E,May,295.83709135975573,251.76479546489907,956.5400171414276,727.6570569737831,4244.344580499223,4691.658034693312,301.21819134229486,76.1703,102.61818181818184,98.93636363636364,102.9,2019
1673,71E,Jun,263.672323727227,220.88661853767152,970.641974589832,737.5945455325957,3969.657464917429,4413.216174808292,287.8581284306351,76.1703,102.61818181818184,98.93636363636364,102.9,2019
1674,71E,Jul,298.68597077863683,245.9357518612898,1042.099129162187,803.8905218365703,4560.701480760874,5049.802875924081,326.32771565820275,76.1703,102.61818181818184,98.93636363636364,102.9,2019
1675,71E,Aug,299.1717244122709,248.31200612312148,985.3459050293858,758.8708368263392,3939.855823070147,4386.631009724263,318.3025404915039,76.1703,102.61818181818184,98.93636363636364,102.9,2019
1676,71E,Sep,262.4119899750953,214.2567378623952,978.0186108338364,750.8034119039665,4548.951494217563,5058.493927423156,298.15085407304423,76.1703,102.61818181818184,98.93636363636364,102.9,2019
1677,71E,Oct,261.7949515756141,224.3131509262797,1053.9412207913576,805.9480852571387,5208.079789629292,5813.092504558864,297.7995360396375,76.1703,102.61818181818184,98.93636363636364,102.9,2019
1678,71E,Nov,299.13233898251684,243.2706711145945,1071.3540296910844,815.4266927653209,4557.4324900912825,5089.411489780137,289.4939366130894,76.1703,102.61818181818184,98.93636363636364,102.9,2019
1679,71E,Dec,356.4512677513414,296.5460290953298,1163.7124759889257,877.9480023624974,4093.11765872,4563.616002562679,324.0764444934574,76.1703,102.61818181818184,98.93636363636364,102.9,2019
1680,72Q,Jan,210.67486490216223,201.4912786049273,1149.324165141079,927.494161738095,3343.728985085024,3763.9670464228375,448.9182863438922,182.6084,101.43333333333334,97.66666666666664,98.81666666666666,2019
1681,72Q,Feb,194.3119812670173,185.0462519796461,1058.7969922299462,853.9095051303743,3085.1921379301284,3488.809934263704,423.3882450095396,182.6084,101.43333333333334,97.66666666666664,98.81666666666666,2019
1682,72Q,Mar,210.52700751991696,200.05651437721377,1108.655442574505,892.8071165251912,3236.877383515764,3664.30021839083,468.5422466874471,182.6084,101.43333333333334,97.66666666666664,98.81666666666666,2019
1683,72Q,Apr,202.9260428326408,197.25817651323817,1046.8002203306855,832.2685316430175,2983.5538781348505,3416.863627303016,440.3179152766248,182.6084,101.43333333333334,97.66666666666664,98.81666666666666,2019
1684,72Q,May,206.51295340192456,203.75842513268836,1102.9945702632665,877.2547554056484,3069.2125882489527,3494.9651823245813,455.3131181260008,182.6084,101.43333333333334,97.66666666666664,98.81666666666666,2019
1685,72Q,Jun,197.72912965668613,193.9779331071298,1134.1327096942716,908.432995466958,2850.241281343027,3265.6657634588555,444.8289344849416,182.6084,101.43333333333334,97.66666666666664,98.81666666666666,2019
1686,72Q,Jul,207.6684314631748,193.11269361102777,1197.5451730815607,968.0826830440612,3250.124309725073,3683.32453490639,460.8687223588839,182.6084,101.43333333333334,97.66666666666664,98.81666666666666,2019
1687,72Q,Aug,205.7627140920133,193.0305506208915,1117.4040634191465,892.1721898787123,2789.9045169882656,3176.2668091938817,429.2792664521457,182.6084,101.43333333333334,97.66666666666664,98.81666666666666,2019
1688,72Q,Sep,195.78507889012772,182.0124375439465,1080.0169090991117,872.64986635908,3157.9817795895483,3585.442947860011,438.0069591541244,182.6084,101.43333333333334,97.66666666666664,98.81666666666666,2019
1689,72Q,Oct,213.7360603345739,194.2462668749083,1137.1202066519147,908.466412658878,3684.545727359749,4180.902959557173,448.5595952869638,182.6084,101.43333333333334,97.66666666666664,98.81666666666666,2019
1690,72Q,Nov,236.3089540240208,214.4424900497458,1179.1456672104384,949.683177172939,3328.11634075979,3791.397328929009,454.0672827756007,182.6084,101.43333333333334,97.66666666666664,98.81666666666666,2019
1691,72Q,Dec,264.138999082189,248.04992541416496,1274.230945099452,1033.0991716435076,2914.384004240769,3312.1915530720385,457.4953835639544,182.6084,101.43333333333334,97.66666666666664,98.81666666666666,2019
1692,78H,Jan,304.5120776742164,255.61351442507612,508.3859278451489,384.7150175978416,4300.676046341209,4907.966402217096,369.19092518519824,73.8263,,,,2019
1693,78H,Feb,282.63640464170624,236.8938982449344,455.935330337613,345.3869378768807,3985.9101702238895,4463.463562443194,337.06145370958586,73.8263,,,,2019
1694,78H,Mar,290.1269601754388,251.07583611802295,487.6894056207501,369.8260544765821,4230.362350544454,4719.767887595613,372.9429756062541,73.8263,,,,2019
1695,78H,Apr,296.2765301796244,254.17771173687424,475.12445298171536,360.9444857547039,3927.502800492507,4438.513104408591,329.21872015799244,73.8263,,,,2019
1696,78H,May,283.27303413553165,241.90566234526176,478.2700085707138,363.8285284868915,4102.630092528001,4611.8253251212645,268.4273761518592,73.8263,,,,2019
1697,78H,Jun,263.0769793420501,219.840354995442,485.320987294916,368.79727276629774,3842.587262262906,4326.127680785845,261.9120828214336,73.8263,,,,2019
1698,78H,Jul,295.0303618087321,241.13357976764377,521.0495645810933,401.9452609182852,4345.416199917915,4839.833501069402,282.1894094651906,73.8263,,,,2019
1699,78H,Aug,293.13401863563524,234.46928804504623,492.6729525146928,379.4354184131696,3822.553751169976,4277.974109497563,261.99335467170914,73.8263,,,,2019
1700,78H,Sep,264.3231477129424,210.39927505509556,489.00930541691815,375.4017059519833,4216.424228222191,4736.929793312139,265.10877559893964,73.8263,,,,2019
1701,78H,Oct,276.93382981403647,233.8055679344624,526.9706103956788,402.9740426285693,4945.811993828757,5568.097006080488,270.9874394355399,73.8263,,,,2019
1702,78H,Nov,323.7464155727701,263.11761526718794,535.6770148455421,407.7133463826604,4380.363095536414,4980.840161297532,263.3614308180147,73.8263,,,,2019
1703,78H,Dec,380.8263450829853,315.6869570871085,581.8562379944628,438.9740011812485,3904.584138714794,4419.522582060864,267.9532903585849,73.8263,,,,2019
1704,91Q,Jan,104.63307497011137,96.69142834114692,1446.0748748050814,1010.9307170174792,3577.314186693175,3931.179560200422,353.79021707866235,186.1075,101.10000000000002,97.82500000000002,102.40625,2019
1705,91Q,Feb,100.1410475128622,90.4530983436992,1351.26502237942,957.1554169068288,3174.735032172266,3498.5962414196097,334.1278864634387,186.1075,101.10000000000002,97.82500000000002,102.40625,2019
1706,91Q,Mar,103.67126526335586,96.63769595529466,1413.0819087221562,987.3720141118608,3353.937912228148,3703.687384979112,367.1377047887036,186.1075,101.10000000000002,97.82500000000002,102.40625,2019
1707,91Q,Apr,104.99845519390676,99.0771462729874,1380.5561632918211,965.0262879004677,3162.9837593863763,3511.6532111817096,356.97603952936413,186.1075,101.10000000000002,97.82500000000002,102.40625,2019
1708,91Q,May,104.73516650323069,97.69622395658423,1417.197044469972,993.670507909282,3325.663930792687,3689.346211195143,376.54870623967713,186.1075,101.10000000000002,97.82500000000002,102.40625,2019
1709,91Q,Jun,98.19056190642506,91.30207004016496,1397.1784365089811,987.021598622418,3122.6952164743498,3468.849992611797,366.84354329166246,186.1075,101.10000000000002,97.82500000000002,102.40625,2019
1710,91Q,Jul,98.5666886073909,89.84054914498341,1468.1959757027291,1036.0977371695144,3600.773746356273,3994.352726246928,406.2510141164482,186.1075,101.10000000000002,97.82500000000002,102.40625,2019
1711,91Q,Aug,104.6384482086966,96.41201993471516,1405.9118687074026,983.4365786150412,3103.6202194967964,3440.468546404632,380.3813778507459,186.1075,101.10000000000002,97.82500000000002,102.40625,2019
1712,91Q,Sep,92.25850650833524,85.05836680413202,1376.7914430334483,967.0389307116266,3455.089128595033,3888.4247007777767,380.4318880304416,186.1075,101.10000000000002,97.82500000000002,102.40625,2019
1713,91Q,Oct,99.16311809035102,91.94685867039212,1483.8838076147083,1034.7679553121418,4087.986781833081,4611.7324664508415,375.4024271379074,186.1075,101.10000000000002,97.82500000000002,102.40625,2019
1714,91Q,Nov,112.66606665502464,103.65514554760018,1484.584638593594,1023.1952591479784,3651.319801727496,4092.8334430369546,377.3431708831649,186.1075,101.10000000000002,97.82500000000002,102.40625,2019
1715,91Q,Dec,138.30716118372447,125.85199414316996,1596.7445502529508,1092.3888407941135,3216.0122509839744,3576.927313515039,381.82880628144295,186.1075,101.10000000000002,97.82500000000002,102.40625,2019
1716,92A,Jan,,,723.0374374025407,505.46535850873954,3925.406423949931,4262.860878510243,395.9704137449015,104.017,108.2846153846154,103.87692307692306,110.2692307692308,2019
1717,92A,Feb,,,675.63251118971,478.5777084534143,3500.1970831690974,3810.0695078689055,364.77811451822265,104.017,108.2846153846154,103.87692307692306,110.2692307692308,2019
1718,92A,Mar,26.18802695713201,25.457377159502773,706.5409543610781,493.6860070559304,3655.017929761482,3976.792255112145,411.2899705751778,104.017,108.2846153846154,103.87692307692306,110.2692307692308,2019
1719,92A,Apr,210.14834113654496,204.0339559879635,690.2780816459106,482.5131439502338,3395.5411134718365,3692.9540363594415,402.9558320885652,104.017,108.2846153846154,103.87692307692306,110.2692307692308,2019
1720,92A,May,208.6966553544132,195.84298720401475,708.5985222349859,496.83525395464096,3524.741148081564,3841.025986136882,415.1763701071303,104.017,108.2846153846154,103.87692307692306,110.2692307692308,2019
1721,92A,Jun,200.36147937356395,188.5461030408491,698.5892182544907,493.5107993112089,3371.420056336945,3659.315304229117,402.75770873855095,104.017,108.2846153846154,103.87692307692306,110.2692307692308,2019
1722,92A,Jul,210.5617351009931,192.9107742003711,734.0979878513646,518.0488685847572,3772.6429333666615,4091.533114779315,434.1384087278757,104.017,108.2846153846154,103.87692307692306,110.2692307692308,2019
1723,92A,Aug,208.59090341001956,195.5065037445802,702.9559343537014,491.7182893075207,3328.763567493775,3588.086562773393,408.3915333532549,104.017,108.2846153846154,103.87692307692306,110.2692307692308,2019
1724,92A,Sep,189.38250478287205,176.61536095061385,688.395721516724,483.5194653558132,3674.6301085399514,4010.065662343656,402.8098101481062,104.017,108.2846153846154,103.87692307692306,110.2692307692308,2019
1725,92A,Oct,208.5812895968928,196.9678033398387,741.9419038073542,517.3839776560709,4261.063095455551,4731.043963967429,406.082836668318,104.017,108.2846153846154,103.87692307692306,110.2692307692308,2019
1726,92A,Nov,222.14637991866715,209.04275262697445,742.292319296797,511.59762957398914,3879.010161800475,4246.161685109165,393.3975413140628,104.017,108.2846153846154,103.87692307692306,110.2692307692308,2019
1727,92A,Dec,236.4709614774508,214.5226261091937,798.3722751264754,546.1944203970567,3350.413874655105,3652.77791130296,399.0884587544637,104.017,108.2846153846154,103.87692307692306,110.2692307692308,2019
1728,92G,Jan,276.69313646644343,258.7543310787647,738.2855612096184,573.5441549892904,4649.503340886893,5282.2019883613375,312.797434880196,92.7598,102.425,101.575,107.125,2019
1729,92G,Feb,263.1096660406771,235.9535057212284,669.7798346450695,509.7443625987455,4258.89232188944,4780.853343797637,291.2673076052342,92.7598,102.425,101.575,107.125,2019
1730,92G,Mar,272.6396564028814,254.6685094189509,731.7795060836673,561.6377370074979,4551.637670628872,5067.669399890901,333.1662778488095,92.7598,102.425,101.575,107.125,2019
1731,92G,Apr,276.0570850734909,256.1777839107027,718.106677280114,553.1427842005565,4294.910079581888,4773.026677504695,325.30292324907987,92.7598,102.425,101.575,107.125,2019
1732,92G,May,282.665551240947,259.65989577381583,728.496139403524,561.9141600750254,4413.247980267314,4891.192089676778,333.80337710948066,92.7598,102.425,101.575,107.125,2019
1733,92G,Jun,265.3627972462209,237.0207783975386,717.338086311867,558.1925617024606,4103.51251296359,4554.8179275936345,324.345064348996,92.7598,102.425,101.575,107.125,2019
1734,92G,Jul,261.3955614393304,235.79179773996927,747.0501950580501,587.3383402615143,4641.762918850623,5123.609580874474,349.1619516212842,92.7598,102.425,101.575,107.125,2019
1735,92G,Aug,266.8397301417209,243.5322197762393,716.6099474998433,560.8826300913253,4055.3127540162873,4471.225681814752,326.6517047255385,92.7598,102.425,101.575,107.125,2019
1736,92G,Sep,243.3273896666444,227.63093495242552,704.6361092576783,551.7674108889564,4572.595025000054,5062.009620546832,324.2664289918693,92.7598,102.425,101.575,107.125,2019
1737,92G,Oct,261.00746228430853,248.5990698556918,741.1913744316755,569.3775828982667,5325.15162818376,5959.661405048308,322.6510934693693,92.7598,102.425,101.575,107.125,2019
1738,92G,Nov,280.638811209166,264.0691333961479,749.9492662540697,574.933012352965,4768.110754874418,5356.264243778016,316.80810437279945,92.7598,102.425,101.575,107.125,2019
1739,92G,Dec,322.53195888736286,290.4706564697207,816.1289938357658,626.9207751262389,4212.449789671819,4714.801023719327,319.82503088622445,92.7598,102.425,101.575,107.125,2019
1740,93C,Jan,184.5834846773676,173.09787840474456,957.770137617566,772.9118014484125,3045.564643916433,3418.906392970491,534.3273411019962,151.1457,101.74,96.82,97.54,2019
1741,93C,Feb,168.95617936864892,155.81653993464585,882.3308268582883,711.591254275312,2747.8254426027333,3096.9455300415425,510.5854814262,151.1457,101.74,96.82,97.54,2019
1742,93C,Mar,173.0184848129983,161.63212053005807,923.8795354787544,744.0059304376595,2920.982866201288,3269.348714518508,549.0932259402682,151.1457,101.74,96.82,97.54,2019
1743,93C,Apr,163.76913137456108,156.83542436205593,872.3335169422378,693.5571097025146,2665.3950459721977,2990.2670072651754,520.0505207888813,151.1457,101.74,96.82,97.54,2019
1744,93C,May,168.83047284838403,159.5480387467192,919.1621418860552,731.0456295047071,2799.074006074933,3147.2810672086603,535.2914439511014,151.1457,101.74,96.82,97.54,2019
1745,93C,Jun,159.0782933288873,150.133281992144,945.1105914118932,757.027496222465,2596.448327673232,2939.818995843084,524.2356216551315,151.1457,101.74,96.82,97.54,2019
1746,93C,Jul,166.27002951456774,153.26271273347504,997.9543109013008,806.7355692033843,3012.5302936173507,3363.5955240539424,549.8323802794257,151.1457,101.74,96.82,97.54,2019
1747,93C,Aug,156.83542436205593,148.36677457579012,931.170052849289,743.476824898927,2536.8038918738675,2832.154669302534,499.51801473677386,151.1457,101.74,96.82,97.54,2019
1748,93C,Sep,151.31095360304658,142.5247294497958,900.0140909159262,727.2082219659002,2883.6149490193898,3232.3314523668223,516.612778266269,151.1457,101.74,96.82,97.54,2019
1749,93C,Oct,171.43061297807347,156.44507253597024,947.600172209929,757.0553438823982,3392.6601947657127,3814.2997121320686,541.6791876976984,151.1457,101.74,96.82,97.54,2019
1750,93C,Nov,189.7440681408733,169.06865362362277,982.6213893420324,791.4026476441159,3067.0803072796643,3443.220680442778,532.7212087409697,151.1457,101.74,96.82,97.54,2019
1751,93C,Dec,236.7053776587756,209.39398209806828,1061.8591209162105,860.9159763695897,2679.851295802659,3001.9709459151004,543.4237295536691,151.1457,101.74,96.82,97.54,2019
1752,97R,Jan,,,542.2780780519056,379.09901888155474,4831.380888937503,5279.328356736964,254.8249255393355,55.7677,100.28571428571428,101.1,105.25714285714288,2019
