,ccg,month,111/2019/111_offered,111/2019/111_answered,amb_sys/2019/made,amb_sys/2019/answered,gp_appt/2019/available,ae_attendances/2019/attendances,population,People,Places,Lives
374,10R,Mar,29.522696325930564,28.531480056923023,176.6352385902695,123.42150176398259,4179.729235949548,887.1292257739254,21.6203,96.6,96.8,94.6
375,10R,Apr,218.15698300200148,215.17944707235526,172.56952041147764,120.62828598755846,3945.0423907161326,863.5865367270575,21.6203,96.6,96.8,94.6
376,10R,May,227.53272277002577,212.98322279004447,177.14963055874648,124.20881348866023,4157.342867582781,624.08939746442,21.6203,96.6,96.8,94.6
377,10R,Jun,213.40691915601235,198.41428719694534,174.64730456362267,123.37769982780223,3776.3120770757114,616.2726696669334,21.6203,96.6,96.8,94.6
378,10R,Jul,215.54872372159338,192.92178292985648,183.5244969628411,129.5122171461893,4175.427723019569,647.4008223752677,21.6203,96.6,96.8,94.6
379,10R,Aug,211.06687133662984,196.02370678345653,175.7389835884253,122.92957232688015,3592.1795719763372,592.0361882120045,21.6203,96.6,96.8,94.6
380,10R,Sep,203.12159269407528,182.5198427892126,172.098930379181,120.87986633895332,3958.4094577781066,594.2100710905954,21.6203,96.6,96.8,94.6
381,10R,Oct,215.9102261255844,198.72525700683008,185.48547595183854,129.3459944140177,4585.597794665199,609.8435266855687,21.6203,96.6,96.8,94.6
382,10R,Nov,231.44705525194968,212.37683166076926,185.57307982419925,127.89940739349728,4129.128642988303,590.3248336054542,21.6203,96.6,96.8,94.6
383,10R,Dec,260.14956870430933,239.13578380134933,199.59306878161883,136.54860509926417,3674.740868535589,602.2580630241023,21.6203,96.6,96.8,94.6
396,11M,Jan,178.9596844077797,167.18128720831652,193.69687840335968,150.47526090839511,4940.451051609089,290.0645387341899,63.9306,105.11666666666666,101.85,108.15
397,11M,Feb,177.2547105767817,161.20605781894741,175.72369013381456,133.7367233043497,4422.451846220746,268.65069309532527,63.9306,105.11666666666666,101.85,108.15
398,11M,Mar,222.5381898496182,213.77869126834412,191.98994732569895,147.35148859425118,4674.647195552678,303.42277407063284,63.9306,105.11666666666666,101.85,108.15
399,11M,Apr,223.7895467898002,218.23665036774253,188.40273880186882,145.12274957056977,4359.665011747114,303.8763909614488,63.9306,105.11666666666666,101.85,108.15
400,11M,May,227.63746938085987,215.1082580172875,191.1285220046411,147.42401105454562,4520.182823248961,319.78426606351263,63.9306,105.11666666666666,101.85,108.15
401,11M,Jun,205.87950058344518,194.726781854073,188.20109098544052,146.4476111013137,4323.641573831624,305.95677187450144,63.9306,105.11666666666666,101.85,108.15
402,11M,Jul,214.63899916471925,199.388086456251,195.99637104684047,154.09430856113494,4809.402696048528,342.71538199234794,63.9306,105.11666666666666,101.85,108.15
403,11M,Aug,212.13628528435524,200.85843086096486,188.0100562119821,147.15337845881285,4171.148088708694,316.07712112822344,63.9306,105.11666666666666,101.85,108.15
404,11M,Sep,202.51647880670603,190.519094142711,184.8685954928883,144.76190610959276,4609.7956221277445,311.65044595232956,63.9306,105.11666666666666,101.85,108.15
405,11M,Oct,205.1756123045928,195.41502817117313,194.4592486566983,149.38211748249424,5560.545341354531,302.1088492834417,63.9306,105.11666666666666,101.85,108.15
406,11M,Nov,256.2935433110279,243.51406055941914,196.75697245968416,150.83964205036204,5074.4088120555725,293.427560510929,63.9306,105.11666666666666,101.85,108.15
407,11M,Dec,280.8827071856044,257.6387520217236,214.11991075845933,164.47917110719337,4552.608609961427,301.48317081335074,63.9306,105.11666666666666,101.85,108.15
408,11N,Jan,234.4667110217816,222.98895418302408,193.6968784033597,150.47526090839511,6282.286633899616,271.6866903304688,57.4154,95.3,100.4,104.1
409,11N,Feb,231.69741915931962,210.44876461715847,175.72369013381456,133.7367233043497,5655.608077275435,264.8418368591005,57.4154,95.3,100.4,104.1
410,11N,Mar,242.06049248111134,230.44340020273307,191.98994732569892,147.35148859425118,5993.0959289667935,301.92248072816705,57.4154,95.3,100.4,104.1
411,11N,Apr,272.88845849719763,260.818526040052,188.40273880186882,145.12274957056977,5658.359952207944,326.968025999993,57.4154,95.3,100.4,104.1
412,11N,May,276.73760001672025,258.93749760517215,191.12852200464116,147.42401105454556,5815.61741274989,343.113520066045,57.4154,95.3,100.4,104.1
413,11N,Jun,268.9348153979594,246.13605409001767,188.20109098544052,146.4476111013137,5319.983837089004,334.19605193031833,57.4154,95.3,100.4,104.1
414,11N,Jul,272.94070928705537,247.61649313598792,195.99637104684055,154.09430856113494,6162.928412934509,367.18371726052595,57.4154,95.3,100.4,104.1
415,11N,Aug,307.3043120835177,273.81155578468497,188.0100562119821,147.15337845881282,5341.040905401687,368.26356691758656,57.4154,95.3,100.4,104.1
416,11N,Sep,248.53959042347523,229.65963835486647,184.86859549288835,144.7619061095928,5996.30064407807,310.7876980740359,57.4154,95.3,100.4,104.1
417,11N,Oct,248.40025498385452,238.35068640120943,194.4592486566983,149.38211748249427,6937.1806170469945,295.3040473461824,57.4154,95.3,100.4,104.1
418,11N,Nov,257.9098987379693,243.08809134831424,196.75697245968416,150.8396420503621,6149.4477091512035,271.80860884013697,57.4154,95.3,100.4,104.1
419,11N,Dec,323.3278876399015,294.3112823388847,214.11991075845935,164.47917110719334,5472.033635575124,277.93936818344906,57.4154,95.3,100.4,104.1
421,11X,Feb,18.364088005677786,17.88502484031228,175.72369013381456,133.7367233043497,3958.1973030518097,276.82396025550037,56.36,102.13333333333333,98.7,105.26666666666668
422,11X,Mar,246.09652235628104,243.222143364088,191.9899473256989,147.35148859425118,4182.185947480482,319.39381831085876,56.36,102.13333333333333,98.7,105.26666666666668
423,11X,Apr,259.8296664300923,254.84386089425124,188.40273880186885,145.12274957056977,3868.6834634492548,320.45431511710433,56.36,102.13333333333333,98.7,105.26666666666668
424,11X,May,259.97161107168205,254.0986515259049,191.1285220046411,147.4240110545456,4043.8786373314406,330.5222498225692,56.36,102.13333333333333,98.7,105.26666666666668
425,11X,Jun,252.98083747338538,248.22569198012775,188.20109098544054,146.44761110131373,3819.623846699787,322.01468417317244,56.36,102.13333333333333,98.7,105.26666666666668
426,11X,Jul,244.74804826117816,236.24911284599006,195.99637104684052,154.09430856113494,4399.574166075231,363.10648687012065,56.36,102.13333333333333,98.7,105.26666666666668
427,11X,Aug,207.2569198012775,195.1206529453513,188.01005621198212,147.15337845881285,3953.122782114975,334.0555287437899,56.36,102.13333333333333,98.7,105.26666666666668
428,11X,Sep,229.38254080908445,223.1724627395316,184.8685954928883,144.7619061095928,4421.149751596878,319.55048261178143,56.36,102.13333333333333,98.7,105.26666666666668
429,11X,Oct,218.82540809084458,217.60113555713272,194.4592486566983,149.38211748249424,5377.395315826828,320.0286515259049,56.36,102.13333333333333,98.7,105.26666666666668
430,11X,Nov,259.2441447835344,233.94251242015613,196.75697245968416,150.8396420503621,4626.472675656494,303.52130589070265,56.36,102.13333333333333,98.7,105.26666666666668
431,11X,Dec,355.9971611071682,311.65720369056066,214.11991075845938,164.4791711071933,4045.7594038325055,324.37677075940377,56.36,102.13333333333333,98.7,105.26666666666668
432,12F,Jan,347.4504013035805,275.14460575903587,276.79752588959974,223.6618516822877,5032.033963720571,541.0420686993439,32.3875,93.4,105.2,98.4
433,12F,Feb,311.88654090427156,253.46297598788175,247.20171390424923,198.60696575155228,4493.461983790042,489.13932844461596,32.3875,93.4,105.2,98.4
434,12F,Mar,317.91688391064827,277.7243172901326,259.44625572563933,208.03700388413944,4705.580856812041,547.0011578541104,32.3875,93.4,105.2,98.4
435,12F,Apr,326.63969147660976,286.8378724203371,261.28459502753054,207.52923260007708,4436.155924353531,542.6167502894634,32.3875,93.4,105.2,98.4
436,12F,May,331.2256293077003,287.38219738545166,263.6845915456703,207.84425804978108,4591.771516788885,564.1373986877653,32.3875,93.4,105.2,98.4
437,12F,Jun,317.4853119740217,265.251499518078,264.53018617382315,214.65461086377698,4313.269008104979,541.4125820146661,32.3875,93.4,105.2,98.4
438,12F,Jul,322.04986561005416,257.63872607740376,277.67420855555235,231.56857596268773,5150.382091856426,593.1300656117329,32.3875,93.4,105.2,98.4
439,12F,Aug,324.5284882190582,265.5528222666236,267.70945617280967,221.39035238705353,4339.143187958317,581.1810111925897,32.3875,93.4,105.2,98.4
440,12F,Sep,310.4207515339272,244.72461628005988,261.81930927768605,216.46600719957505,5068.622153608645,565.403319181783,32.3875,93.4,105.2,98.4
441,12F,Oct,333.85977333530843,254.71492340764536,279.1208385811669,233.4483659816452,5885.82014666152,582.045542261675,32.3875,93.4,105.2,98.4
442,12F,Nov,391.9470231839666,275.36233574508174,291.4171937988898,246.5136320009484,5131.918178309533,558.2709378618293,32.3875,93.4,105.2,98.4
443,12F,Dec,437.9599788957435,313.30372983130206,304.0824603985031,255.0234642146633,4424.48475492088,554.5040524893863,32.3875,93.4,105.2,98.4
444,13T,Jan,570.5364198839652,466.24280289784036,217.7050380486644,154.08310528063657,4622.578675695177,626.1943085498616,50.4476,91.2,99.0,95.85
445,13T,Feb,505.56355616011376,407.37732227873124,196.84318802310244,139.87609325439362,4096.448592202602,563.5352325977847,50.4476,91.2,99.0,95.85
446,13T,Mar,507.4635085236269,419.23412644871365,210.4261068842003,149.5414532057855,4288.50926505919,626.1943085498616,50.4476,91.2,99.0,95.85
447,13T,Apr,523.5442647597387,431.4323713332984,223.76326885125144,148.96586469078122,4037.8531387023368,581.2169459003005,50.4476,91.2,99.0,95.85
448,13T,May,540.434565915956,433.5195653790129,228.98236920640247,150.9092843397563,4125.389513078918,610.593962844615,50.4476,91.2,99.0,95.85
449,13T,Jun,508.631015483235,397.1781577070605,224.2046611675328,147.4897065048293,3943.6762105630396,584.24979582775,50.4476,91.2,99.0,95.85
450,13T,Jul,534.7126803922163,413.3360134593727,241.56609227459967,163.68379236517404,4415.5916237838865,612.2788794709758,50.4476,91.2,99.0,95.85
451,13T,Aug,535.6323674783226,426.94958517706726,229.8263501188526,153.4218252170502,3825.097725164329,584.3687311190225,50.4476,91.2,99.0,95.85
452,13T,Sep,504.58329088270676,383.0799604589624,226.53935166097708,152.63119941975503,4217.802234397672,606.2131796160769,50.4476,91.2,99.0,95.85
453,13T,Oct,549.6259296687199,413.528762249874,244.17402563050388,163.60133445993466,5072.768575710242,621.0800910251429,50.4476,91.2,99.0,95.85
454,13T,Nov,731.3439822450828,447.94268201681314,249.74882675335417,153.47679715387648,4483.02793393541,626.9079202974968,50.4476,91.2,99.0,95.85
455,13T,Dec,697.2935316259462,495.6122114619446,266.4586787268629,155.82280539902027,3950.415877068483,621.6351223844147,50.4476,91.2,99.0,95.85
456,14L,Jan,347.4504013035806,275.1446057590359,276.79752588959974,223.6618516822877,4487.52980110822,1350.4755476690725,55.1154,88.9,94.1,89.6
457,14L,Feb,311.88654090427156,253.46297598788178,247.20171390424923,198.60696575155228,4074.5962108593967,1252.6625952093243,55.1154,88.9,94.1,89.6
458,14L,Mar,317.91688391064827,277.72431729013266,259.44625572563933,208.0370038841394,4303.207452000711,1358.5495161062063,55.1154,88.9,94.1,89.6
459,14L,Apr,326.63969147660976,286.83787242033713,261.28459502753054,207.52923260007702,3965.4615588383645,1336.1964169723888,55.1154,88.9,94.1,89.6
460,14L,May,331.2256293077003,287.38219738545166,263.6845915456703,207.84425804978108,4085.174016699507,1377.43715912431,55.1154,88.9,94.1,89.6
461,14L,Jun,317.4853119740217,265.251499518078,264.5301861738231,214.65461086377695,3786.201315784699,1310.613730463718,55.1154,88.9,94.1,89.6
462,14L,Jul,322.04986561005416,257.6387260774038,277.67420855555235,231.5685759626877,4327.755944799457,1337.448335673877,55.1154,88.9,94.1,89.6
463,14L,Aug,324.52848821905815,265.55282226662365,267.7094561728097,221.39035238705353,3643.664021308019,1233.7023771940328,55.1154,88.9,94.1,89.6
464,14L,Sep,310.4207515339272,244.72461628005988,261.819309277686,216.466007199575,4232.882279725812,1279.1524691828417,55.1154,88.9,94.1,89.6
465,14L,Oct,333.8597733353085,254.71492340764533,279.12083858116677,233.4483659816452,4900.753691345794,1347.481829035079,55.1154,88.9,94.1,89.6
466,14L,Nov,391.9470231839667,275.36233574508174,291.4171937988898,246.51363200094838,4543.285542697685,1363.9382096473944,55.1154,88.9,94.1,89.6
467,14L,Dec,437.9599788957435,313.30372983130206,304.08246039850303,255.02346421466328,3936.014253729448,1294.2480685978874,55.1154,88.9,94.1,89.6
468,14Y,Jan,358.95099555321707,301.970572948416,180.75935935063518,126.36633962718487,3772.6060757209557,249.35908955875288,54.5318,111.2,103.6,113.3
469,14Y,Feb,331.1724561957167,273.85953112485583,168.90812779742748,119.64442711335356,3654.2714526203063,228.710587217,54.5318,111.2,103.6,113.3
470,14Y,Mar,345.7558976895745,310.7614714809135,176.6352385902695,123.42150176398258,3909.351974444269,257.4277760866137,54.5318,111.2,103.6,113.3
471,14Y,Apr,338.47584369584075,302.68807826991383,172.56952041147767,120.62828598755844,3581.928342728463,247.0851869918103,54.5318,111.2,103.6,113.3
472,14Y,May,338.96001395343677,310.9831397916201,177.1496305587465,124.20881348866025,3723.258722433516,260.08677505602236,54.5318,111.2,103.6,113.3
473,14Y,Jun,322.8423944144252,300.47139516284744,174.64730456362264,123.37769982780223,3432.419248951988,251.9630747563807,54.5318,111.2,103.6,113.3
474,14Y,Jul,333.5466404709168,298.53471413246314,183.52449696284114,129.5122171461893,3957.965810774631,271.58465335822405,54.5318,111.2,103.6,113.3
475,14Y,Aug,325.91658388133044,303.93058748519053,175.73898358842533,122.92957232688015,3516.443616385302,246.35167003473205,54.5318,111.2,103.6,113.3
476,14Y,Sep,303.86058696602,275.18954098909563,172.098930379181,120.8798663389533,3978.6509889642375,249.57914464587637,54.5318,111.2,103.6,113.3
477,14Y,Oct,332.6366337217001,307.74561577998367,185.48547595183854,129.3459944140177,4639.45807767211,255.79570085711458,54.5318,111.2,103.6,113.3
478,14Y,Nov,363.50102929930057,333.6808081326603,185.57307982419923,127.89940739349727,4169.93387344632,249.94590312441548,54.5318,111.2,103.6,113.3
479,14Y,Dec,433.13404574417257,397.5037814863793,199.5930687816188,136.54860509926417,3743.7971972317073,256.877638368805,54.5318,111.2,103.6,113.3
480,15A,Jan,358.950995553217,301.970572948416,180.7593593506352,126.3663396271849,4751.039324758777,370.0433195839858,49.2387,106.03333333333336,101.43333333333334,108.09999999999998
481,15A,Feb,331.17245619571673,273.85953112485583,168.9081277974275,119.64442711335359,4294.772201540658,340.5649621131345,49.2387,106.03333333333336,101.43333333333334,108.09999999999998
482,15A,Mar,345.7558976895745,310.7614714809135,176.63523859026952,123.42150176398259,4563.544528998532,385.033317289043,49.2387,106.03333333333336,101.43333333333334,108.09999999999998
483,15A,Apr,338.47584369584075,302.6880782699139,172.56952041147767,120.62828598755847,4183.315156573995,362.0473326874998,49.2387,106.03333333333336,101.43333333333334,108.09999999999998
484,15A,May,338.9600139534368,310.9831397916201,177.1496305587465,124.20881348866025,4346.743516786592,388.87078659672164,49.2387,106.03333333333336,101.43333333333334,108.09999999999998
485,15A,Jun,322.84239441442526,300.47139516284744,174.64730456362267,123.37769982780225,4096.168257894705,377.4894138147433,49.2387,106.03333333333336,101.43333333333334,108.09999999999998
486,15A,Jul,333.5466404709168,298.5347141324631,183.52449696284117,129.5122171461893,4543.641485254485,398.1816741709265,49.2387,106.03333333333336,101.43333333333334,108.09999999999998
487,15A,Aug,325.91658388133044,303.93058748519053,175.73898358842533,122.92957232688018,3935.765972700335,368.958725555305,49.2387,106.03333333333336,101.43333333333334,108.09999999999998
488,15A,Sep,303.86058696602004,275.18954098909563,172.09893037918104,120.87986633895332,4365.91542831147,370.9812809842664,49.2387,106.03333333333336,101.43333333333334,108.09999999999998
489,15A,Oct,332.6366337217001,307.7456157799837,185.4854759518385,129.3459944140177,5125.135310233617,393.9510182031613,49.2387,106.03333333333336,101.43333333333334,108.09999999999998
490,15A,Nov,363.5010292993007,333.6808081326603,185.57307982419925,127.89940739349728,4622.583455696434,378.1222493688907,49.2387,106.03333333333336,101.43333333333334,108.09999999999998
491,15A,Dec,433.13404574417257,397.5037814863794,199.59306878161885,136.5486050992642,4098.645983748555,376.50295397725773,49.2387,106.03333333333336,101.43333333333334,108.09999999999998
492,15C,Jan,336.12223151740335,315.5330041395075,193.69687840335968,150.47526090839511,5100.269331025469,329.70349346374553,96.9439,97.56666666666666,100.36666666666667,104.63333333333333
493,15C,Feb,299.01829821164614,271.60037918837594,175.72369013381456,133.7367233043497,4462.075489019939,305.4375200502559,96.9439,97.56666666666666,100.36666666666667,104.63333333333333
494,15C,Mar,271.259976130525,260.66622036043526,191.9899473256989,147.35148859425115,4669.700723820684,348.80510377651404,96.9439,97.56666666666666,100.36666666666667,104.63333333333333
495,15C,Apr,237.2918770546677,232.7841153491865,188.4027388018688,145.12274957056974,4363.987832137968,336.4642922349936,96.9439,97.56666666666666,100.36666666666667,104.63333333333333
496,15C,May,242.1503570621772,231.74227568727892,191.1285220046411,147.42401105454556,4492.6189270289315,358.54996033788615,96.9439,97.56666666666666,100.36666666666667,104.63333333333333
497,15C,Jun,225.4499767391244,215.72270147992808,188.2010909854405,146.4476111013137,4182.955296826309,341.3837188312003,96.9439,97.56666666666666,100.36666666666667,104.63333333333333
498,15C,Jul,233.2276708488105,216.43445332816196,195.99637104684052,154.09430856113494,4724.24773503026,368.7609596890573,96.9439,97.56666666666666,100.36666666666667,104.63333333333333
499,15C,Aug,225.38808527406056,215.3616679337225,188.0100562119821,147.15337845881282,4071.4165615371367,346.6178232978042,96.9439,97.56666666666666,100.36666666666667,104.63333333333333
500,15C,Sep,219.8900601275583,209.10031471809984,184.86859549288832,144.76190610959276,4553.705803046917,353.42343045823407,96.9439,97.56666666666666,100.36666666666667,104.63333333333333
501,15C,Oct,229.71017258435035,221.34450955655797,194.45924865669832,149.38211748249424,5457.610019815584,360.40570164806655,96.9439,97.56666666666666,100.36666666666667,104.63333333333333
502,15C,Nov,246.75095596525412,237.3228227871996,196.75697245968414,150.83964205036207,4890.168437622171,345.31809427926873,96.9439,97.56666666666666,100.36666666666667,104.63333333333333
503,15C,Dec,294.0979267390728,274.5402237789072,214.11991075845935,164.47917110719334,4247.147061341662,348.9876031395478,96.9439,97.56666666666666,100.36666666666667,104.63333333333333
514,15E,Nov,194.61045779062584,180.68772676427204,241.1692992308458,183.55826236546912,4844.465809803326,516.4035354046487,118.572,95.4,98.2,97.0
515,15E,Dec,298.9259221287825,278.55651952935966,261.95983266275215,197.63224725251294,4269.793880511419,540.8359477785649,118.572,95.4,98.2,97.0
516,15F,Jan,344.78927610364553,301.6064583502693,217.70503804866442,154.0831052806366,5327.072743097164,349.32327602517694,79.279,90.9,96.5,97.0
517,15F,Feb,301.5731077162946,263.4283201077226,196.84318802310244,139.87609325439362,4904.173866976123,322.4687496058225,79.279,90.9,96.5,97.0
518,15F,Mar,320.64133269133373,290.5924114801221,210.42610688420032,149.5414532057855,5164.999558521173,356.1598910177979,79.279,90.9,96.5,97.0
519,15F,Apr,296.83940210650945,274.77170448837006,223.7632688512514,148.96586469078122,4831.43076981294,344.42916787547773,79.279,90.9,96.5,97.0
520,15F,May,295.4053248455971,272.4559198417513,228.98236920640252,150.9092843397563,4995.597825401431,362.81991447924423,79.279,90.9,96.5,97.0
521,15F,Jun,274.488224099585,250.6612805392798,224.2046611675328,147.4897065048293,4650.928997590787,346.9897450775111,79.279,90.9,96.5,97.0
522,15F,Jul,283.7492782714367,252.76237047968638,241.56609227459967,163.68379236517404,5262.717743664779,378.4734923498026,79.279,90.9,96.5,97.0
523,15F,Aug,281.00827304164045,253.09379240481002,229.82635011885253,153.4218252170502,4577.681353195676,347.5447470326316,79.279,90.9,96.5,97.0
524,15F,Sep,263.9369172758369,240.86870063845623,226.53935166097708,152.63119941975503,5082.127675677039,360.6251340203585,79.279,90.9,96.5,97.0
525,15F,Oct,286.4548484526349,254.6800319332321,244.1740256305039,163.6013344599347,5977.58548922161,387.25261418534546,79.279,90.9,96.5,97.0
526,15F,Nov,326.98420639039847,276.37461933377944,249.7488267533542,153.47679715387648,5368.697889731203,380.2646350231461,79.279,90.9,96.5,97.0
527,15F,Dec,365.41455880237885,334.34635884031513,266.4586787268629,155.82280539902027,4725.021758599377,370.37550927736226,79.279,90.9,96.5,97.0
528,15M,Jan,346.45598669471747,302.2057834303998,228.88246939733003,173.20409244067844,5179.379541763262,414.95167476149345,102.5758,102.00769230769232,103.26153846153844,104.90769230769229
529,15M,Feb,305.9493564758939,264.90653740940843,205.26847534014814,155.49803979413397,4661.391868257425,382.60486391527047,102.5758,102.00769230769232,103.26153846153844,104.90769230769229
530,15M,Mar,301.56235681320544,269.7809814790623,219.5646050442868,166.50087258484157,4876.949533905658,431.2713135066946,102.5758,102.00769230769232,103.26153846153844,104.90769230769229
531,15M,Apr,311.3404916169311,275.78629657287587,213.90768727696667,162.5022658771344,4607.568256840307,435.9995242542588,102.5758,102.00769230769232,103.26153846153844,104.90769230769229
532,15M,May,307.08022750005364,273.6707878466461,215.32386048594623,163.80070233305375,4754.181785567356,434.264222165462,102.5758,102.00769230769232,103.26153846153844,104.90769230769229
533,15M,Jun,297.77003932701473,260.88024660787437,218.49830992223158,166.03770064119882,4510.371842091409,425.56821394519955,102.5758,102.00769230769232,103.26153846153844,104.90769230769229
534,15M,Jul,320.3582131457907,273.50505674827787,234.58381612806917,180.96138945363037,5058.191113303527,476.20393894076386,102.5758,102.00769230769232,103.26153846153844,104.90769230769229
535,15M,Aug,319.90001540324323,275.72780324404,221.8082676969447,170.82714289776365,4434.583985696431,457.7882892456115,102.5758,102.00769230769232,103.26153846153844,104.90769230769229
536,15M,Sep,287.8651689774781,244.08291234384717,220.1588424300155,169.0111090180133,4982.929696868072,438.72921293326493,102.5758,102.00769230769232,103.26153846153844,104.90769230769229
537,15M,Oct,296.8341460656412,259.1839400716348,237.2495539332073,181.42456139727315,5898.954724213703,449.121527689767,102.5758,102.00769230769232,103.26153846153844,104.90769230769229
538,15M,Nov,348.405764322579,294.260439596864,241.16929923084578,183.5582623654691,5168.022087080968,443.7791369894264,102.5758,102.00769230769232,103.26153846153844,104.90769230769229
539,15M,Dec,398.60278935187443,341.0356048892624,261.95983266275215,197.63224725251294,4648.845049222136,450.8470808904244,102.5758,102.00769230769232,103.26153846153844,104.90769230769229
548,15N,Sep,3.9876383212042668,3.4891835310537336,184.86859549288832,144.7619061095928,5730.834413318712,354.9745788057023,120.372,104.00833333333333,101.78333333333332,108.23333333333336
549,15N,Oct,326.14727677532983,257.2442096168544,194.45924865669832,149.38211748249424,6798.466420762304,342.9036653042236,120.372,104.00833333333333,101.78333333333332,108.23333333333336
550,15N,Nov,325.46605522879076,259.26295151696405,196.75697245968414,150.83964205036207,6015.369022696308,331.7133552653441,120.372,104.00833333333333,101.78333333333332,108.23333333333336
551,15N,Dec,386.0116970724089,270.1708038414249,214.11991075845935,164.47917110719337,5233.899910278138,327.875253381185,120.372,104.00833333333333,101.78333333333332,108.23333333333336
552,16C,Jan,570.5364198839653,466.2428028978405,653.1151141459932,462.24931584190983,5189.9335513755905,705.8501428127452,67.571,94.6,98.12,95.94
553,16C,Feb,505.5635561601137,407.37732227873136,590.5295640693074,419.62827976318096,4577.999437628569,641.1108315697563,67.571,94.6,98.12,95.94
554,16C,Mar,507.46350852362707,419.23412644871377,631.278320652601,448.62435961735656,4845.347856328899,701.1883796303148,67.571,94.6,98.12,95.94
555,16C,Apr,523.5442647597387,431.43237133329853,671.2898065537544,446.8975940723437,4559.811161592991,680.3806366636575,67.571,94.6,98.12,95.94
556,16C,May,540.434565915956,433.519565379013,686.9471076192075,452.727853019269,4754.835654348759,702.7423006911249,67.571,94.6,98.12,95.94
557,16C,Jun,508.63101548323505,397.1781577070604,672.6139835025984,442.4691195144879,4422.237350342602,680.106850571991,67.571,94.6,98.12,95.94
558,16C,Jul,534.7126803922163,413.3360134593728,724.6982768237991,491.0513770955222,5031.921978363499,749.3599325154282,67.571,94.6,98.12,95.94
559,16C,Aug,535.6323674783226,426.94958517706726,689.4790503565577,460.26547565115067,4397.877787808379,700.5964097023872,67.571,94.6,98.12,95.94
560,16C,Sep,504.58329088270693,383.07996045896243,679.6180549829313,457.89359825926516,5088.011129034645,694.9800950111735,67.571,94.6,98.12,95.94
561,16C,Oct,549.62592966872,413.52876224987403,732.5220768915116,490.80400337980404,5670.420742626275,704.8733924316645,67.571,94.6,98.12,95.94
562,16C,Nov,731.3439822450829,447.9426820168132,749.2464802600625,460.4303914616295,5104.349499045448,699.197880747658,67.571,94.6,98.12,95.94
563,16C,Dec,697.2935316259462,495.6122114619446,799.3760361805887,467.4684161970609,4505.305530479051,717.5785470098119,67.571,94.6,98.12,95.94
574,18C,Nov,194.61045779062582,180.68772676427204,964.6771969233831,734.2330494618764,5166.64916438188,270.7961936958879,79.0373,101.9,99.45714285714288,106.74285714285716
575,18C,Dec,298.92592212878236,278.55651952935966,1047.8393306510088,790.5289890100516,4600.08122747108,276.3631854833098,79.0373,101.9,99.45714285714288,106.74285714285716
576,26A,Jan,314.01299109725466,286.31081569026367,954.7929834897997,592.8162649949962,5465.1034123955105,282.6806077007,103.0244,102.65,100.51999999999998,104.9
577,26A,Feb,301.0840150488622,268.1112435500716,853.1757550026643,546.5391830245162,4944.692713570766,264.0539522676182,103.0244,102.65,100.51999999999998,104.9
578,26A,Mar,298.443863783725,276.08993597633184,922.0411823573498,596.5939859721783,5180.617407138503,293.3868093383703,103.0244,102.65,100.51999999999998,104.9
579,26A,Apr,297.70617445964257,279.9530984892899,903.2045644573641,584.7929401673115,4838.5722217261155,290.1351524493227,103.0244,102.65,100.51999999999998,104.9
580,26A,May,303.6173954907769,280.78785219812005,919.1732336338472,593.0502064316566,5016.306816637612,302.9379447975431,103.0244,102.65,100.51999999999998,104.9
581,26A,Jun,282.2341115308607,260.1422575622862,910.2921235384075,595.0083829014803,4686.452917949534,294.12449866245277,103.0244,102.65,100.51999999999998,104.9
582,26A,Jul,304.6948101614763,273.83804225018537,997.3616604643304,657.4794109874495,5276.57525790007,317.84703429478844,103.0244,102.65,100.51999999999998,104.9
583,26A,Aug,306.15077593269166,279.75896971979455,902.3554436872636,588.6399771257263,4641.230621095585,313.80915588928445,103.0244,102.65,100.51999999999998,104.9
584,26A,Sep,270.80963344605743,248.1839253613707,898.8463221373581,589.41111741694,5107.489099669593,296.259915126902,103.0244,102.65,100.51999999999998,104.9
585,26A,Oct,276.16758748412997,252.72653856756264,964.748491294346,647.4892451922868,6066.883184954244,297.70617445964257,103.0244,102.65,100.51999999999998,104.9
586,26A,Nov,298.84182776119053,273.8671615656097,967.5124660459998,642.3771915763754,5459.0077690333555,289.7760142257562,103.0244,102.65,100.51999999999998,104.9
587,26A,Dec,349.4997301610104,320.2348181595816,1038.9859071945655,684.7205916118999,4768.501442376757,300.85106052546774,103.0244,102.65,100.51999999999998,104.9
588,27D,Jan,347.45040130358063,275.1446057590359,1107.190103558399,894.6474067291508,4716.770709704779,254.34323463242563,72.6302,98.6,101.75,104.75
589,27D,Feb,311.88654090427156,253.4629759878818,988.8068556169968,794.4278630062091,4083.893476818183,231.8319376788168,72.6302,98.6,101.75,104.75
590,27D,Mar,317.91688391064827,277.7243172901326,1037.7850229025573,832.1480155365576,4316.826884684332,265.01372707220963,72.6302,98.6,101.75,104.75
591,27D,Apr,326.6396914766098,286.83787242033713,1045.138380110122,830.1169304003081,4018.094401502405,261.1723497938874,72.6302,98.6,101.75,104.75
592,27D,May,331.2256293077003,287.3821973854517,1054.7383661826811,831.3770321991242,4062.18074575039,268.3319060115489,72.6302,98.6,101.75,104.75
593,27D,Jun,317.4853119740217,265.251499518078,1058.1207446952926,858.6184434551078,3816.1398426549836,259.74043855035507,72.6302,98.6,101.75,104.75
